timestamp,production_line,component_id,temperature,humidity,sound_level,target
2025-05-18 20:44:25.205798,turbine-line-1,blade-1,27.483570765056164,70.99033154879004,58.24821725025618,0
2025-05-18 21:44:25.205798,turbine-line-1,blade-1,24.308678494144075,63.869505243691535,63.55481329284482,1
2025-05-18 22:44:25.205798,turbine-line-1,blade-1,43.58330431780925,94.64129036299357,108.25210053766222,1
2025-05-18 23:44:25.205798,turbine-line-1,blade-1,32.61514928204013,40.295948334416394,61.9203847036096,1
2025-05-19 00:44:25.205798,turbine-line-1,blade-1,23.829233126383322,60.47334970420385,46.063853330462145,0
2025-05-19 01:44:25.205798,turbine-line-1,blade-1,35.21645561346983,94.25460520604273,93.2512241186283,1
2025-05-19 02:44:25.205798,turbine-line-1,blade-1,32.896064077536955,63.42789830041598,65.01205475362224,0
2025-05-19 03:44:25.205798,turbine-line-1,blade-1,28.837173645764544,59.52757702522954,56.82911368931809,0
2025-05-19 04:44:25.205798,turbine-line-1,blade-1,22.65262807032524,65.74329072979003,71.59245668432405,0
2025-05-19 05:44:25.205798,turbine-line-1,blade-1,27.712800217929825,41.97147182659148,74.37570137626558,0
2025-05-19 06:44:25.205798,turbine-line-1,blade-1,22.682911535937688,69.76091098451488,48.924401356310256,0
2025-05-19 07:44:25.205798,turbine-line-1,blade-1,22.671351232148716,52.96399407038599,57.37275221433786,0
2025-05-19 08:44:25.205798,turbine-line-1,blade-1,26.20981135783017,80.0,57.30857650212702,0
2025-05-19 09:44:25.205798,turbine-line-1,blade-1,15.43359877671101,39.66218272865648,55.600968988911355,0
2025-05-19 10:44:25.205798,turbine-line-1,blade-1,16.375410837434835,76.03945704747875,73.29474841931749,0
2025-05-19 11:44:25.205798,turbine-line-1,blade-1,22.188562353795135,52.96866175193972,63.06173861227197,0
2025-05-19 12:44:25.205798,turbine-line-1,blade-1,19.93584439832788,40.22872994578327,62.35485158689389,0
2025-05-19 13:44:25.205798,turbine-line-1,blade-1,26.571236662976368,42.741712489185176,44.961376355932465,0
2025-05-19 14:44:25.205798,turbine-line-1,blade-1,20.459879622393945,45.1947903770852,71.35418030209226,0
2025-05-19 15:44:25.205798,turbine-line-1,blade-1,17.938481493323543,56.36248919602875,52.60741605146528,0
2025-05-19 16:44:25.205798,turbine-line-1,blade-1,32.32824384460777,57.84253232053249,65.59932630266329,0
2025-05-19 17:44:25.205798,turbine-line-1,blade-1,44.99049498103645,93.04424686598392,97.31798597235615,1
2025-05-19 18:44:25.205798,turbine-line-1,blade-1,25.33764102343962,49.634681116085254,78.60658595838652,0
2025-05-19 19:44:25.205798,turbine-line-1,blade-1,35.74960043470013,89.90582378593739,99.48152528215715,1
2025-05-19 20:44:25.205798,turbine-line-1,blade-1,22.278086377374088,75.91314755151066,40.0,0
2025-05-19 21:44:25.205798,turbine-line-1,blade-1,25.55461294854933,56.54485504511048,66.83849544753694,0
2025-05-19 22:44:25.205798,turbine-line-1,blade-1,19.245032112888488,50.570052172523006,83.00511181510853,0
2025-05-19 23:44:25.205798,turbine-line-1,blade-1,26.87849009172836,51.80046990077392,77.38946352939438,0
2025-05-20 00:44:25.205798,turbine-line-1,blade-1,21.996806550405974,59.20276959095625,67.09659415274626,0
2025-05-20 01:44:25.205798,turbine-line-1,blade-1,23.541531251033618,34.658111522023916,60.08363814367953,0
2025-05-20 02:44:25.205798,turbine-line-1,blade-1,44.694908994061784,84.25696914562323,107.14193879219832,1
2025-05-20 03:44:25.205798,turbine-line-1,blade-1,34.26139092254469,24.97123889183616,55.26453800295531,0
2025-05-20 04:44:25.205798,turbine-line-1,blade-1,24.93251387631033,55.98834683907919,69.7635776935622,0
2025-05-20 05:44:25.205798,turbine-line-1,blade-1,19.711445355220498,59.707939095541114,70.05470159166627,0
2025-05-20 06:44:25.205798,turbine-line-1,blade-1,29.112724560515943,42.75220306550939,75.6020990749888,1
2025-05-20 07:44:25.205798,turbine-line-1,blade-1,18.895781750144888,73.6098014493505,90.0,0
2025-05-20 08:44:25.205798,turbine-line-1,blade-1,26.044317975023777,31.613515054964882,68.92415967178766,1
2025-05-20 09:44:25.205798,turbine-line-1,blade-1,15.201649380601122,28.034376796852698,59.910363742925014,0
2025-05-20 10:44:25.205798,turbine-line-1,blade-1,18.359069755507846,53.36677727839958,64.74425687808005,0
2025-05-20 11:44:25.205798,turbine-line-1,blade-1,25.984306179345616,65.70647453918232,47.30924095110882,0
2025-05-20 12:44:25.205798,turbine-line-1,blade-1,28.692332899977053,75.25891537186803,58.05286868910942,0
2025-05-20 13:44:25.205798,turbine-line-1,blade-1,25.85684140594985,43.1167360569659,60.90717561886896,0
2025-05-20 14:44:25.205798,turbine-line-1,blade-1,24.421758588058797,66.18021250146944,59.759116020654076,0
2025-05-20 15:44:25.205798,turbine-line-1,blade-1,23.494481522053555,49.422372957489394,66.52354872033722,0
2025-05-20 16:44:25.205798,turbine-line-1,blade-1,17.607390048162863,47.41059050088771,56.775800676177994,1
2025-05-20 17:44:25.205798,turbine-line-1,blade-1,21.400778958026457,63.25489906230008,76.21030667324472,0
2025-05-20 18:44:25.205798,turbine-line-1,blade-1,22.696806145201062,59.78484317620129,65.00207064918197,0
2025-05-20 19:44:25.205798,turbine-line-1,blade-1,30.285611131094576,26.354117645236258,64.90699678861385,0
2025-05-20 20:44:25.205798,turbine-line-1,blade-1,26.71809144784231,72.14810524588844,61.72105283487082,0
2025-05-20 21:44:25.205798,turbine-line-1,blade-1,16.18479922318633,70.70137031221176,66.55190683858979,0
2025-05-20 22:44:25.205798,turbine-line-1,blade-1,26.620419846973974,40.61655947735706,73.25098264667635,0
2025-05-20 23:44:25.205798,turbine-line-1,blade-1,35.91777606471176,84.49907734697095,96.99045602338796,1
2025-05-21 00:44:25.205798,turbine-line-1,blade-1,37.655575980124134,80.37476123422775,92.14444788416975,1
2025-05-21 01:44:25.205798,turbine-line-1,blade-1,28.05838144420434,53.910106487358604,61.96273971223335,0
2025-05-21 02:44:25.205798,turbine-line-1,blade-1,30.154997612479754,41.7454226923187,51.54129076526785,0
2025-05-21 03:44:25.205798,turbine-line-1,blade-1,29.656400595580994,39.92564948092922,56.807421402785025,0
2025-05-21 04:44:25.205798,turbine-line-1,blade-1,20.803912383886807,49.61668893512832,60.23779126455341,0
2025-05-21 05:44:25.205798,turbine-line-1,blade-1,23.453938120743928,67.59093528889048,73.74389180712727,0
2025-05-21 06:44:25.205798,turbine-line-1,blade-1,26.65631715701782,58.15400231891648,67.62561329001925,0
2025-05-21 07:44:25.205798,turbine-line-1,blade-1,41.52475955507232,90.73603889616193,93.93334464780615,1
2025-05-21 08:44:25.205798,turbine-line-1,blade-1,22.60412881077355,61.57548065972517,73.50897962167971,0
2025-05-21 09:44:25.205798,turbine-line-1,blade-1,24.071705116680914,20.0,63.62628211600603,0
2025-05-21 10:44:25.205798,turbine-line-1,blade-1,19.46832512996986,67.23148550558156,68.9046484992889,0
2025-05-21 11:44:25.205798,turbine-line-1,blade-1,39.53926136421796,90.40794742813598,106.34214198333522,1
2025-05-21 12:44:25.205798,turbine-line-1,blade-1,29.062629111970992,44.563385878953014,67.65362349399628,0
2025-05-21 13:44:25.205798,turbine-line-1,blade-1,31.781200142854114,33.20495158060784,59.17241342388418,0
2025-05-21 14:44:25.205798,turbine-line-1,blade-1,24.63994939209833,30.579777864186415,40.611828417235714,0
2025-05-21 15:44:25.205798,turbine-line-1,blade-1,30.01766448946012,67.41240181067779,63.65720837813696,0
2025-05-21 16:44:25.205798,turbine-line-1,blade-1,26.80818012523817,42.98448198032163,79.2274813609994,0
2025-05-21 17:44:25.205798,turbine-line-1,blade-1,21.77440122697438,55.197558225960734,74.26215402241593,0
2025-05-21 18:44:25.205798,turbine-line-1,blade-1,26.80697802754207,49.29619131681224,74.6539748459117,0
2025-05-21 19:44:25.205798,turbine-line-1,blade-1,32.690182832329846,57.15561240834682,77.36130721806218,0
2025-05-21 20:44:25.205798,turbine-line-1,blade-1,24.820869804450243,51.15232836590383,65.88657590961438,0
2025-05-21 21:44:25.205798,turbine-line-1,blade-1,32.82321827907003,30.755116637171454,66.97315707405596,0
2025-05-21 22:44:25.205798,turbine-line-1,blade-1,11.901274479551278,64.94400229170711,58.8234810456565,0
2025-05-21 23:44:25.205798,turbine-line-1,blade-1,29.10951252187612,42.593651252580315,61.8392714397295,0
2025-05-22 00:44:25.205798,turbine-line-1,blade-1,25.435235341190857,26.651271520103734,71.15771149771142,0
2025-05-22 01:44:25.205798,turbine-line-1,blade-1,23.504963247670663,43.578272585511314,77.03884437168816,0
2025-05-22 02:44:25.205798,turbine-line-1,blade-1,25.45880388267751,72.51139685951466,63.60553724319001,0
2025-05-22 03:44:25.205798,turbine-line-1,blade-1,15.062155426995536,62.753326131702394,60.498107351485885,0
2025-05-22 04:44:25.205798,turbine-line-1,blade-1,23.90164056081244,44.77021798388211,65.00527958856597,1
2025-05-22 05:44:25.205798,turbine-line-1,blade-1,26.78556285755873,44.76113443522357,71.01206748929116,0
2025-05-22 06:44:25.205798,turbine-line-1,blade-1,32.38947022370758,45.17547423173926,50.56145183866458,0
2025-05-22 07:44:25.205798,turbine-line-1,blade-1,22.40864890863176,80.0,42.03819046862762,1
2025-05-22 08:44:25.205798,turbine-line-1,blade-1,20.95753198553406,55.7290317834733,59.494631505084165,1
2025-05-22 09:44:25.205798,turbine-line-1,blade-1,22.491214782077318,56.45062470786604,52.79287574085841,0
2025-05-22 10:44:25.205798,turbine-line-1,blade-1,29.57701058851037,65.45425181047763,59.91859802352689,0
2025-05-22 11:44:25.205798,turbine-line-1,blade-1,26.643755548298422,53.581837385397705,63.52219681182528,0
2025-05-22 12:44:25.205798,turbine-line-1,blade-1,22.351198981164806,46.11436781268945,60.467515909769865,0
2025-05-22 13:44:25.205798,turbine-line-1,blade-1,27.56633716556678,47.05475226372533,79.52467534470745,0
2025-05-22 14:44:25.205798,turbine-line-1,blade-1,39.99548335204671,83.81388741483396,100.29568469866268,1
2025-05-22 15:44:25.205798,turbine-line-1,blade-1,29.843224952664446,49.44166645235238,68.00474359610828,0
2025-05-22 16:44:25.205798,turbine-line-1,blade-1,21.489734530613237,60.9144431545547,71.22207144043402,0
2025-05-22 17:44:25.205798,turbine-line-1,blade-1,23.361689267011158,50.77918828710949,53.61166882219231,0
2025-05-22 18:44:25.205798,turbine-line-1,blade-1,23.039459234339212,60.98960115823369,75.39111787420269,0
2025-05-22 19:44:25.205798,turbine-line-1,blade-1,17.682425259339407,48.78925129837126,64.2423571346454,0
2025-05-22 20:44:25.205798,turbine-line-1,blade-1,26.48060138532288,51.17952785474136,71.70480617241212,0
2025-05-22 21:44:25.205798,turbine-line-1,blade-1,26.305276360899448,20.026989732018386,54.28142766959844,0
2025-05-22 22:44:25.205798,turbine-line-1,blade-1,25.025567283212304,63.74491512053722,49.46241233983936,0
2025-05-22 23:44:25.205798,turbine-line-1,blade-1,23.827064333124266,55.19732713846989,73.17889658025028,0
2025-05-23 00:44:25.205798,turbine-line-1,blade-1,17.92314628974793,64.97015164789478,68.76409526097517,1
2025-05-23 01:44:25.205798,turbine-line-1,blade-1,22.896773386173205,20.0,55.9794844564249,0
2025-05-23 02:44:25.205798,turbine-line-1,blade-1,23.286427417366152,80.0,56.303369187253054,0
2025-05-23 03:44:25.205798,turbine-line-1,blade-1,20.988613653891903,47.90615557767239,76.2543478441477,0
2025-05-23 04:44:25.205798,turbine-line-1,blade-1,24.193571441669953,66.62274225106275,53.10588107132672,0
2025-05-23 05:44:25.205798,turbine-line-1,blade-1,27.020254284072692,34.401411093117034,81.42672953255963,0
2025-05-23 06:44:25.205798,turbine-line-1,blade-1,34.43092950605265,59.191608575938545,55.99379265352131,0
2025-05-23 07:44:25.205798,turbine-line-1,blade-1,25.872889064159196,34.198766552395156,71.38391925608383,0
2025-05-23 08:44:25.205798,turbine-line-1,blade-1,26.28775195361382,40.64346558956292,61.71381524251015,0
2025-05-23 09:44:25.205798,turbine-line-1,blade-1,24.627770421169163,78.71047030800179,71.03187431082343,0
2025-05-23 10:44:25.205798,turbine-line-1,blade-1,44.29649607701329,80.17876974467363,95.1792321004995,1
2025-05-23 11:44:25.205798,turbine-line-1,blade-1,24.867430622753915,53.26149309769584,63.37207093927706,1
2025-05-23 12:44:25.205798,turbine-line-1,blade-1,43.66183708869029,87.90575234738846,100.89964556200036,1
2025-05-23 13:44:25.205798,turbine-line-1,blade-1,37.316210562426434,57.43522831958907,54.978125442185274,0
2025-05-23 14:44:25.205798,turbine-line-1,blade-1,24.038195176094387,52.256283577153646,72.40824345420125,0
2025-05-23 15:44:25.205798,turbine-line-1,blade-1,26.507736711668063,55.47441503699338,59.867864335284146,0
2025-05-23 16:44:25.205798,turbine-line-1,blade-1,24.826441151473784,80.0,62.714000846599816,0
2025-05-23 17:44:25.205798,turbine-line-1,blade-1,19.15660981190234,49.13571804449622,55.056506253914876,0
2025-05-23 18:44:25.205798,turbine-line-1,blade-1,30.714114072575104,53.016485700724516,40.0,1
2025-05-23 19:44:25.205798,turbine-line-1,blade-1,28.759665163433873,65.75981594011418,63.08972237399831,0
2025-05-23 20:44:25.205798,turbine-line-1,blade-1,28.955159735215233,66.58288899436975,89.12615421612915,0
2025-05-23 21:44:25.205798,turbine-line-1,blade-1,36.70601124621644,87.69253043652714,101.46863650711322,1
2025-05-23 22:44:25.205798,turbine-line-1,blade-1,32.013971554680495,59.580953330437765,64.80739620265605,1
2025-05-23 23:44:25.205798,turbine-line-1,blade-1,17.990744686038596,32.854926309042746,62.37109170791732,0
2025-05-24 00:44:25.205798,turbine-line-1,blade-1,27.934285469001352,74.50147298451644,65.22465892812046,0
2025-05-24 01:44:25.205798,turbine-line-1,blade-1,35.952278129049894,32.804819104719684,70.4711911517521,0
2025-05-24 02:44:25.205798,turbine-line-1,blade-1,20.04731837434656,54.5395319785855,53.19187184691155,0
2025-05-24 03:44:25.205798,turbine-line-1,blade-1,22.16851135198614,38.68586224970963,76.14321694668872,0
2025-05-24 04:44:25.205798,turbine-line-1,blade-1,25.498256825438204,49.03792480110511,72.15381315441245,1
2025-05-24 05:44:25.205798,turbine-line-1,blade-1,22.482621729419005,54.93143615455221,72.18185725707934,0
2025-05-24 06:44:25.205798,turbine-line-1,blade-1,17.246682844669337,54.8203582317541,69.38475738809727,0
2025-05-24 07:44:25.205798,turbine-line-1,blade-1,25.342814874030136,56.32881131352927,65.1961665769399,0
2025-05-24 08:44:25.205798,turbine-line-1,blade-1,19.688481431369475,74.20566903587971,71.7286123596682,0
2025-05-24 09:44:25.205798,turbine-line-1,blade-1,27.36796215317591,56.803014522709695,70.91814133741379,0
2025-05-24 10:44:25.205798,turbine-line-1,blade-1,20.402878828830985,46.33765047064027,61.45959289058976,0
2025-05-24 11:44:25.205798,turbine-line-1,blade-1,42.89096111648757,89.03384453565886,108.8099439702602,1
2025-05-24 12:44:25.205798,turbine-line-1,blade-1,42.64776242125089,89.46574089905332,100.26521009140885,1
2025-05-24 13:44:25.205798,turbine-line-1,blade-1,23.38969241897162,31.585882772945112,80.49020151495188,0
2025-05-24 14:44:25.205798,turbine-line-1,blade-1,29.067586086848348,58.96100104774787,52.60892924346099,0
2025-05-24 15:44:25.205798,turbine-line-1,blade-1,18.845678417830225,60.517591134663476,50.324747342475604,0
2025-05-24 16:44:25.205798,turbine-line-1,blade-1,26.137299673020646,45.53654744960012,66.64760841236517,0
2025-05-24 17:44:25.205798,turbine-line-1,blade-1,31.53571377141214,70.6356021996743,65.50887701856018,0
2025-05-24 18:44:25.205798,turbine-line-1,blade-1,16.96258382719386,47.7491661945121,66.73341664370409,0
2025-05-24 19:44:25.205798,turbine-line-1,blade-1,25.92316929266152,51.88364680207313,67.439531979085,0
2025-05-24 20:44:25.205798,turbine-line-1,blade-1,26.299413971242117,47.40392263574196,62.76797745365195,0
2025-05-24 21:44:25.205798,turbine-line-1,blade-1,28.90911435888655,50.23368571372201,79.89863438602082,0
2025-05-24 22:44:25.205798,turbine-line-1,blade-1,18.81524644560959,33.55587369657197,48.99096021523484,0
2025-05-24 23:44:25.205798,turbine-line-1,blade-1,18.397716934578618,28.399236761085586,56.71502975219754,0
2025-05-25 00:44:25.205798,turbine-line-1,blade-1,27.60970782808449,73.91757594837458,63.96745239850953,0
2025-05-25 01:44:25.205798,turbine-line-1,blade-1,26.48492336616593,37.29557977522508,48.568111888458326,0
2025-05-25 02:44:25.205798,turbine-line-1,blade-1,26.252464251729382,35.129114758155396,63.241455955679285,1
2025-05-25 03:44:25.205798,turbine-line-1,blade-1,26.732241047484877,20.0,81.61470165728018,0
2025-05-25 04:44:25.205798,turbine-line-1,blade-1,21.599876392107547,40.41557378465747,65.20886488295962,0
2025-05-25 05:44:25.205798,turbine-line-1,blade-1,26.161268485805017,30.153653098887524,67.30700905718683,0
2025-05-25 06:44:25.205798,turbine-line-1,blade-1,26.465362366493405,74.63022740204553,52.3983523482742,1
2025-05-25 07:44:25.205798,turbine-line-1,blade-1,21.42824290986816,65.1472563401395,58.83638591960523,0
2025-05-25 08:44:25.205798,turbine-line-1,blade-1,34.328872555723784,39.67774482233414,61.24803619676063,0
